#Method,AppID,Placement,PrivateLabelID,ShopperID,ISC,displayCurrency,TransactionalCurrency
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbba1463,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,38012109,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,43525779,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3333191,gdbb1432,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,19074049,cjccadomt,CAD,CAD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,51123391,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,4707378,,USD,USD
GetOffersAndMessageData,14,appRotatingBanner09,1,52195907,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02kinf,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,22104007,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53564922,gdbba1274,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,33707068,FBHPA65,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,51036445,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,683785,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02KINF,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,51123391,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53476562,gfnf4smx03,MXN,MXN
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4eu15,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53436764,fbresell20,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,52907452,cjcmsc001t,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53379002,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4uka05,GBP,GBP
GetOffersAndMessageData,7,dccCrossSellBanner,1,38622372,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,37948586,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,45081175,nc5pd17a,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,5104249,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,15909343,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,51149080,gdbba1463,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,27344163,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,23812265,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,12936041,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999com25,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,39146088,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,38530119,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,7397516,gofx2001ha,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,11621476,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4uka01,GBP,GBP
GetOffersAndMessageData,7,dccCrossSellBanner,1,37917571,,USD,USD
GetOffersAndMessageData,2,iscBannerTop1000,1,0,FB30TLDN,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2880654,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53500202,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,43498866,fun3,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,4208742,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,7605644,gdbb1901,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,34670235,instantpag,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001hb,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53379002,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,bb51cd30,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,11409476,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,46014216,gfnn5cam10,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,47005009,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,36771253,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,biud5nni,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn4dk01,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,35275387,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,37213427,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT04C009,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,13651080,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,34926282,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,wscfwst304,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,29539597,gfnn5au01,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,42302686,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,38905093,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,5407199,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,53531732,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT02K030,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,29026540,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gsfnvt01,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,28343639,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,27544384,BBCNFAC,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53410995,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,35977581,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999com25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,27892242,biud5nng,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,10705820,gdbb1980,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,lksgen057,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,hos3go002m,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT02K030,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,25686386,lksgen104,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,24045023,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,32671213,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,44303768,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52486356,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,7041500,cjcfat799,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8363538,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,DynamicLPContainer,1,52596828,gdx614c,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,21809918,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,37613351,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001hb,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,430194,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,51626530,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,7041500,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,51487181,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop800,1,50529279,sslqgo016b,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,15108561,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39408933,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53041497,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,51426160,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53427476,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,5035022,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,37613351,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8280741,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,hos3me35,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4uka01,GBP,GBP
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,48320291,gppt02K038,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,6813918,gofx1005ha,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,1151056,999com25,EUR,EUR
GetOffersAndMessageData,7,dccCrossSellBanner,1,52863843,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,40609739,999COM25,EUR,EUR
GetOffersAndMessageData,46,dnsManagerCrossSell,1,43538985,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,38253696,uktop10,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,39060822,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,44273627,gdc130ac,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,37415098,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,18245474,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999com25,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,16903145,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,19682930,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,15399152,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,17923853,gdbba547,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,46893007,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,11797737,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,16285530,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53514925,gdbb1433,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53427476,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39622898,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx4005ha,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53448808,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,43671270,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,26904033,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,52904409,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,23235210,gppt02k038,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,7g5,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,42805446,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,43066084,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,15405061,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,39628781,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53564922,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,44964715,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,51487181,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerSidebar,1,42695122,goaf2101ad,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc695tnw,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53565187,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,43671270,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,51559324,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,37524675,webxpa,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53382981,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,546792,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,hos3go018m,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,35867425,appsevhplg,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,47888469,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,43066084,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,26977106,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,1721078,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8364900,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc695tnw,CAD,CAD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx4005ha,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8363538,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,18994151,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,40609739,999COM25,EUR,EUR
GetOffersAndMessageData,7,dccCrossSellBanner,1,37415098,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,44273627,gdc130ac,CAD,CAD
GetOffersAndMessageData,39,appRotatingBanner08,1,151779,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,31476332,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,38253696,uktop10,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,35056539,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,43671270,,USD,USD
GetOffersAndMessageData,14,appRotatingBanner09,1,17743206,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,17400170,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,39470224,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,51426160,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,BBCNAA,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,28834798,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbbc2,AUD,AUD
GetOffersAndMessageData,7,dccCrossSellBanner,1,29326942,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,46893007,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,43066084,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,52792752,,CAD,CAD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53564922,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8363538,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,44608643,gdbbe994,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,9759699,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,1080838,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53119291,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,1507830,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,650123,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,43671270,,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,47383829,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,25144332,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,33914307,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39830580,gdbb1980,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8363538,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,28381170,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,36681984,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx4005ha,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,6710259,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999COM25,USD,USD
GetOffersAndMessageData,14,appRotatingBanner09,1,48559825,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,9502568,,CAD,CAD
GetOffersAndMessageData,39,appRotatingBanner08,1,28454159,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,iapcl2,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4th02,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,53085185,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39259421,iapwdme,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,15108561,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,3294019,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53041497,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52642425,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjcmsc001t,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,1901591,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,52748772,,AUD,AUD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,biud5nni,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,31384041,gdbba1463,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,12669823,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,49717930,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerSidebar,1,20153574,BBCNFAC,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,1710836,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,11652246,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,49717930,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,52904409,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53545016,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39333402,,USD,USD
GetOffersAndMessageData,14,appRotatingBanner09,1,23506206,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001hb,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,33902667,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8363538,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,32130725,gdbbc15,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofx2001hb,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,19398623,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,37220044,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50554971,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,9568042,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39333402,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,15108561,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,53403999,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,43328443,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,hos3gin01b,INR,INR
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53544092,GPPT02K030,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,658434,999COM25,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,20156617,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02K004,EUR,EUR
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,37463546,gdbbe994,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,2927559,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc695tnw,GBP,GBP
GetOffersAndMessageData,7,dccCrossSellBanner,1,3422906,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,49224681,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,49246261,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,41442928,cjcmsc001t,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,9759699,,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,21304963,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8364900,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4inm04,INR,INR
GetOffersAndMessageData,46,dnsManagerCrossSell,1,12669823,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,28091568,,MXN,MXN
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,14380695,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gcapp0712a,USD,USD
GetOffersAndMessageData,18,narrow_rotating_banner_right,1,36584975,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT03C009,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,36168423,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02KINF,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,48700145,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,39268027,gofx2001ha,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,iapdl25acq,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39333402,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53448808,,USD,USD
GetOffersAndMessageData,14,appRotatingBanner09,1,52832098,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt05K022,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnn5ca07,CAD,CAD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,1507830,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,53510049,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,53516640,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,39800767,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4cn10,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT02K030,USD,USD
GetOffersAndMessageDataWithSubLocations,2,XSModalHosting,1,53457212,,GBP,GBP
GetOffersAndMessageData,7,dccCrossSellBanner,1,49163619,gdbb1901,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,4440445,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,4938788,gofx2001ha,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,8363538,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,46893007,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,42071683,bb73025,GBP,GBP
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,cjc599v,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,17400170,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,18129481,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,GPPT06A001,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gppt02K004,EUR,EUR
GetOffersAndMessageData,46,dnsManagerCrossSell,1,3422906,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,16608644,gofx2001hb,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,45370800,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,53566320,bsfndom4,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gooycpa67a,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,658434,999COM25,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,51152804,cjcmsc001t,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,40609739,999COM25,EUR,EUR
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,6234574,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,35344900,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,6520577,,CAD,CAD
GetOffersAndMessageData,7,dccCrossSellBanner,1,18129481,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,50190370,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,33949486,gofx2001hb,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,49246261,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gofxh092,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,47292305,,USD,USD
GetOffersAndMessageDataWithSubLocations,3,crmDealsOfTheDay,1,21054949,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,36771253,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,37895435,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gfnf4in04,INR,INR
GetOffersAndMessageData,7,dccCrossSellBanner,1,7010743,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,gdbba1463,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,42071683,bb73025,GBP,GBP
GetOffersAndMessageData,7,dccCrossSellBanner,1,16285530,,USD,USD
GetOffersAndMessageData,39,appRotatingBanner08,1,1497770,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,48052490,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,43328443,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,0,biyd4nfzp,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,1020893,,USD,USD
GetOffersAndMessageDataWithSubLocations,12,hccContainer,1,1507830,,USD,USD
GetOffersAndMessageDataWithSubLocations,2,iscBannerTop1000,1,19237684,999COM25,USD,USD
GetOffersAndMessageData,46,dnsManagerCrossSell,1,53564922,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,49163619,,USD,USD
GetOffersAndMessageData,7,dccCrossSellBanner,1,50895773,gfnf4my03,USD,USD
